name,height,reach,stance,age,weight_class,weight_class_numeric,avg_sig_str,avg_td_pct,avg_sub_att,ko_ratio,sub_ratio,defense,total_fights,win_streak
Ovince Saint Preux,190.5,203.2,Southpaw,41,Light Heavyweight,7,3.03,0.36,0.5,0.42857142857142855,0.23809523809523808,2.5,78,1
Carla Esparza,154.94,160.02,Orthodox,36,Women's Strawweight,4,2.19,0.36,0.3,0.1,0.1,2.5,44,0
Tecia Pennington,154.94,152.4,Orthodox,35,Women's Strawweight,4,4.82,0.14,0.1,0.1111111111111111,0.1111111111111111,2.5,45,0
Court McGee,180.34,190.5,Orthodox,39,Welterweight,5,4.6,0.25,0.5,0.0,0.2,2.5,59,0
Tim Means,187.96,190.5,Orthodox,40,Welterweight,5,5.04,0.4,0.2,0.4,0.13333333333333333,2.5,65,0
Renato Moicano,180.34,182.88,Orthodox,35,Lightweight,4,4.42,0.44,0.6,0.09090909090909091,0.5454545454545454,2.5,35,3
Benoit Saint Denis,180.34,185.42,Southpaw,28,Lightweight,4,5.17,0.37,1.2,0.6,0.4,2.5,13,0
Nassourdine Imavov,190.5,190.5,Orthodox,29,Middleweight,6,4.51,0.36,1.2,0.5,0.0,2.5,29,2
Brendan Allen,187.96,190.5,Orthodox,28,Middleweight,6,3.79,0.39,1.3,0.07692307692307693,0.6153846153846154,2.5,33,7
William Gomis,182.88,185.42,Southpaw,27,Featherweight,3,2.69,0.37,0.5,0.3333333333333333,0.0,2.5,9,3
Joanderson Brito,172.72,182.88,Orthodox,29,Featherweight,3,3.02,0.68,0.9,0.5,0.3333333333333333,2.5,13,5
Kevin Jousset,187.96,190.5,Orthodox,31,Welterweight,5,7.73,0.4,0.5,0.0,0.5,2.5,4,2
Morgan Charriere,172.72,175.26,Orthodox,28,Featherweight,3,3.87,0.57,0.6,1.0,0.0,2.5,4,0
Gabriel Miranda,180.34,180.34,Orthodox,34,Featherweight,3,2.82,0.33,1.3,0.0,1.0,2.5,3,1
Fares Ziam,185.42,190.5,Orthodox,27,Lightweight,4,2.92,0.36,0.3,0.0,0.0,2.5,19,3
Matt Frevola,175.26,180.34,Orthodox,34,Lightweight,4,3.37,0.39,1.0,0.5,0.16666666666666666,2.5,20,0
Ion Cutelaba,185.42,190.5,Southpaw,30,Light Heavyweight,7,4.29,0.52,0.0,0.6666666666666666,0.0,2.5,30,0
Ivan Erslan,187.96,182.88,Orthodox,32,Light Heavyweight,7,2.6,0.5,0.0,0.0,0.0,2.5,0,0
Oumar Sy,193.04,210.82,Orthodox,28,Light Heavyweight,7,4.81,0.4,0.8,0.0,1.0,2.5,1,1
Da Woon Jung,193.04,198.12,Orthodox,30,Light Heavyweight,7,3.24,0.47,0.2,0.5,0.25,2.5,18,0
Ludovit Klein,170.18,182.88,Southpaw,29,Lightweight,4,3.81,0.51,0.0,0.3333333333333333,0.0,2.5,23,5
Roosevelt Roberts,187.96,185.42,Orthodox,30,Lightweight,4,2.84,0.26,0.7,0.0,0.6,2.5,20,0
Taylor Lapilus,167.64,185.42,Southpaw,32,Bantamweight,2,4.59,0.33,0.3,0.2,0.0,2.5,20,1
Vince Morales,170.18,177.8,Orthodox,33,Bantamweight,2,3.98,0.3,0.0,0.3333333333333333,0.0,2.5,23,0
Ailin Perez,165.1,167.64,Switch,29,Women's Bantamweight,4,2.84,0.51,0.3,0.0,0.0,2.5,11,3
Daria Zhelezniakova,175.26,172.72,Orthodox,28,Women's Bantamweight,4,3.29,1.0,0.0,0.0,0.0,2.5,3,1
Daniel Barez,167.64,167.64,Orthodox,35,Flyweight,1,4.1,0.31,0.9,0.0,0.0,2.5,4,0
Victor Altamirano,172.72,177.8,Switch,33,Flyweight,1,4.58,0.38,0.0,0.3333333333333333,0.0,2.5,16,0
Nora Cornolle,170.18,170.18,Orthodox,34,Women's Bantamweight,4,3.41,0.11,0.0,0.5,0.0,2.5,5,2
Jacqueline Cavalcanti,172.72,177.8,Orthodox,27,Women's Bantamweight,4,6.02,0.0,0.0,0.0,0.0,2.5,6,2
Bolaji Oki,177.8,185.42,Orthodox,28,Lightweight,4,5.63,0.75,0.0,0.5,0.0,2.5,4,2
Chris Duncan,177.8,180.34,Orthodox,31,Lightweight,4,4.7,0.37,0.3,0.3333333333333333,0.0,2.5,10,0
Sean O'Malley,180.34,182.88,Switch,29,Bantamweight,2,6.7,0.42,0.3,0.6363636363636364,0.0,2.5,29,6
Merab Dvalishvili,167.64,172.72,Orthodox,33,Bantamweight,2,4.35,0.36,0.3,0.1,0.0,2.5,37,10
Alexa Grasso,165.1,167.64,Orthodox,31,Women's Flyweight,4,4.19,0.4,0.7,0.0,0.25,2.5,37,5
Valentina Shevchenko,165.1,167.64,Southpaw,36,Women's Flyweight,4,3.16,0.64,0.3,0.3333333333333333,0.16666666666666666,2.5,60,0
Brian Ortega,172.72,175.26,Switch,33,Featherweight,3,4.08,0.26,1.1,0.375,0.5,2.5,34,1
Diego Lopes,180.34,182.88,Orthodox,29,Featherweight,3,4.2,0.4,2.8,0.5,0.25,2.5,12,4
Daniel Zellhuber,185.42,195.58,Switch,25,Lightweight,4,6.26,0.25,0.2,0.0,0.25,2.5,14,3
Esteban Ribovics,177.8,175.26,Orthodox,28,Lightweight,4,7.53,0.66,0.3,0.6666666666666666,0.0,2.5,8,2
Ronaldo Rodriguez,167.64,165.1,Orthodox,25,Flyweight,1,2.13,0.5,1.1,0.0,1.0,2.5,5,1
Ode Osbourne,170.18,185.42,Southpaw,32,Flyweight,1,3.26,0.28,0.6,0.4,0.2,2.5,15,0
Irene Aldana,175.26,172.72,Orthodox,36,Women's Bantamweight,4,5.19,0.5,0.2,0.375,0.125,2.5,39,1
Norma Dumont,170.18,170.18,Orthodox,33,Women's Bantamweight,4,3.86,0.56,0.0,0.0,0.0,2.5,27,4
Manuel Torres,177.8,185.42,Switch,29,Lightweight,4,7.17,0.66,1.1,0.75,0.25,2.5,4,4
Ignacio Bahamondes,190.5,190.5,Orthodox,27,Lightweight,4,7.17,0.0,0.3,0.6,0.2,2.5,18,1
Yazmin Jauregui,160.02,162.56,Orthodox,25,Women's Strawweight,4,6.64,0.0,0.0,0.3333333333333333,0.0,2.5,9,1
Ketlen Souza,160.02,160.02,Orthodox,30,Women's Strawweight,4,5.11,0.5,0.8,0.0,0.0,2.5,4,1
Edgar Chairez,170.18,180.34,Orthodox,28,Flyweight,1,3.45,0.0,1.5,0.0,1.0,2.5,8,1
Raul Rosas Jr.,175.26,170.18,Switch,19,Bantamweight,2,1.55,0.39,1.3,0.25,0.5,2.5,10,2
Aoriqileng,170.18,175.26,Orthodox,31,Bantamweight,2,4.65,0.46,0.0,0.3333333333333333,0.0,2.5,16,1
Gilbert Burns,177.8,180.34,Orthodox,38,Welterweight,5,3.17,0.37,0.5,0.2,0.3333333333333333,2.5,57,0
Sean Brady,177.8,182.88,Orthodox,31,Welterweight,5,4.09,0.52,0.9,0.0,0.5,2.5,19,1
Jessica Andrade,154.94,157.48,Orthodox,32,Women's Flyweight,4,6.44,0.54,0.3,0.35294117647058826,0.17647058823529413,2.5,57,2
Natalia Silva,162.56,165.1,Southpaw,27,Women's Flyweight,4,5.19,0.25,0.0,0.4,0.0,2.5,13,5
Steve Garcia,182.88,190.5,Southpaw,32,Featherweight,3,5.04,0.4,0.6,1.0,0.0,2.5,13,4
Kyle Nelson,180.34,180.34,Switch,33,Featherweight,3,3.51,0.2,0.6,0.5,0.0,2.5,22,3
Matt Schnell,172.72,177.8,Orthodox,34,Bantamweight,2,4.39,0.4,1.0,0.0,0.5,2.5,24,0
Trevor Peek,175.26,177.8,Switch,29,Lightweight,4,4.39,0.5,0.0,0.6666666666666666,0.0,2.5,12,0
Yanal Ashmouz,175.26,175.26,Orthodox,29,Lightweight,4,2.94,0.5,0.0,1.0,0.0,2.5,4,0
Rongzhu,175.26,182.88,Orthodox,24,Lightweight,4,5.45,0.62,0.2,0.5,0.25,2.5,16,3
Chris Padilla,175.26,187.96,Orthodox,28,Lightweight,4,5.8,0.75,1.1,0.0,1.0,2.5,1,1
Isaac Dulgarian,170.18,180.34,Orthodox,28,Featherweight,3,3.37,0.52,2.1,1.0,0.0,2.5,4,0
Brendon Marotte,175.26,177.8,Orthodox,28,Featherweight,3,0.41,0.0,0.0,0.0,0.0,2.5,1,0
Felipe dos Santos,170.18,177.8,Orthodox,23,Flyweight,1,3.87,0.0,0.3,0.0,0.0,2.5,6,1
Andre Lima,170.18,170.18,Orthodox,25,Flyweight,1,3.03,0.66,1.1,0.0,0.0,2.5,8,3
Yizha,170.18,180.34,Orthodox,27,Featherweight,3,2.8,0.3,1.1,0.0,0.6,2.5,12,3
Gabriel Santos,175.26,177.8,Orthodox,27,Featherweight,3,4.69,0.52,0.8,0.0,0.0,2.5,5,0
Jaqueline Amorim,160.02,172.72,Orthodox,29,Women's Strawweight,4,3.05,0.28,5.3,0.5,0.5,2.5,7,2
Vanessa Demopoulos,157.48,149.86,Orthodox,35,Women's Strawweight,4,3.87,0.11,0.5,0.0,0.2,2.5,22,2
Andre Petroski,182.88,185.42,Switch,33,Middleweight,6,2.77,0.56,1.7,0.16666666666666666,0.3333333333333333,2.5,19,1
Dylan Budka,182.88,190.5,Switch,24,Middleweight,6,1.07,0.38,0.4,0.0,0.0,2.5,5,0
Zygimantas Ramaska,180.34,180.34,Orthodox,27,Featherweight,3,0.96,0.0,2.4,0.0,0.0,2.5,0,0
Nathan Fletcher,170.18,177.8,Orthodox,26,Featherweight,3,2.25,0.66,2.4,0.0,0.0,2.5,0,0
Jared Cannonier,180.34,195.58,Switch,40,Middleweight,6,4.49,0.46,0.0,0.6,0.0,2.5,49,0
Caio Borralho,185.42,190.5,Southpaw,31,Middleweight,6,3.61,0.6,0.5,0.25,0.125,2.5,20,8
Angela Hill,160.02,162.56,Orthodox,39,Women's Strawweight,4,5.46,0.32,0.1,0.16666666666666666,0.08333333333333333,2.5,73,2
Robert Valentin,187.96,195.58,Orthodox,29,Middleweight,6,0.15,0.0,4.4,0.0,0.0,2.5,0,0
Ryan Loder,187.96,193.04,Southpaw,33,Middleweight,6,6.16,0.33,2.2,0.0,0.0,2.5,0,0
Kaan Ofli,170.18,167.64,Orthodox,31,Featherweight,3,1.85,0.0,0.0,0.0,0.0,2.5,0,0
Mairon Santos,170.18,182.88,Orthodox,24,Featherweight,3,4.77,0.0,0.0,0.0,0.0,2.5,0,0
Michael Morales,182.88,200.66,Orthodox,25,Welterweight,5,5.42,0.41,0.0,0.4,0.0,2.5,13,5
Edmen Shahbazyan,190.5,190.5,Orthodox,26,Middleweight,6,3.77,0.38,0.5,0.7142857142857143,0.14285714285714285,2.5,21,1
Dennis Buzukja,175.26,177.8,Switch,26,Lightweight,4,4.21,0.27,0.2,0.5,0.0,2.5,13,1
Francis Marshall,175.26,182.88,Orthodox,25,Lightweight,4,3.69,0.41,0.5,0.5,0.0,2.5,9,0
Zachary Reese,193.04,195.58,Switch,30,Middleweight,6,5.06,0.55,2.5,0.5,0.5,2.5,3,1
Jose Daniel Medina,182.88,187.96,Orthodox,33,Middleweight,6,1.87,0.33,0.0,0.0,0.0,2.5,3,0
Viacheslav Borshchev,180.34,175.26,Orthodox,32,Lightweight,4,5.4,0.0,0.0,1.0,0.0,2.5,16,0
Josiane Nunes,157.48,170.18,Southpaw,30,Women's Bantamweight,4,5.41,0.0,0.0,0.3333333333333333,0.0,2.5,10,0
Victoria Leonardo,165.1,162.56,Orthodox,34,Women's Flyweight,4,3.22,0.27,0.0,0.5,0.0,2.5,10,0
Dricus Du Plessis,185.42,193.04,Switch,30,Middleweight,6,6.18,0.5,0.9,0.5714285714285714,0.14285714285714285,2.5,18,7
Israel Adesanya,193.04,203.2,Switch,35,Middleweight,6,4.0,0.12,0.1,0.38461538461538464,0.0,2.5,60,0
Kai Kara-France,162.56,175.26,Orthodox,31,Flyweight,1,4.56,0.33,0.0,0.2857142857142857,0.0,2.5,30,0
Steve Erceg,172.72,172.72,Orthodox,29,Flyweight,1,4.37,0.26,0.5,0.3333333333333333,0.0,2.5,13,0
Mateusz Gamrot,177.8,177.8,Southpaw,33,Lightweight,4,3.23,0.35,0.1,0.42857142857142855,0.14285714285714285,2.5,24,3
Dan Hooker,182.88,190.5,Switch,34,Lightweight,4,5.03,0.34,0.3,0.5384615384615384,0.15384615384615385,2.5,48,2
Tai Tuivasa,187.96,190.5,Southpaw,31,Heavyweight,8,3.77,0.0,0.0,0.875,0.0,2.5,26,0
Jairzinho Rozenstruik,187.96,198.12,Orthodox,36,Heavyweight,8,3.75,0.0,0.0,1.0,0.0,2.5,28,1
Li Jingliang,182.88,180.34,Orthodox,36,Welterweight,5,4.46,0.41,0.0,0.7272727272727273,0.0,2.5,39,0
Valter Walker,198.12,198.12,Orthodox,26,Heavyweight,8,1.86,0.75,0.8,0.0,0.0,2.5,3,0
Josh Culibao,177.8,185.42,Orthodox,30,Featherweight,3,3.41,0.0,0.3,0.0,0.3333333333333333,2.5,19,0
Ricardo Ramos,175.26,182.88,Orthodox,29,Featherweight,3,3.03,0.61,0.8,0.2857142857142857,0.14285714285714285,2.5,24,0
Casey O'Neill,167.64,175.26,Orthodox,26,Women's Flyweight,4,7.89,0.34,0.7,0.5,0.25,2.5,15,0
Luana Santos,167.64,170.18,Orthodox,24,Women's Flyweight,4,4.28,0.4,1.2,0.3333333333333333,0.3333333333333333,2.5,5,3
Jack Jenkins,170.18,172.72,Switch,30,Featherweight,3,4.83,0.69,0.0,0.3333333333333333,0.0,2.5,11,0
Herbert Burns,175.26,185.42,Orthodox,36,Featherweight,3,1.86,0.34,1.8,0.3333333333333333,0.6666666666666666,2.5,9,0
Tom Nolan,190.5,185.42,Southpaw,24,Lightweight,4,6.68,0.0,0.7,1.0,0.0,2.5,3,1
Alex Reyes,180.34,185.42,Orthodox,37,Lightweight,4,4.46,0.28,0.0,0.0,0.0,2.5,2,0
Ricky Glenn,182.88,177.8,Southpaw,35,Welterweight,5,3.79,0.13,0.4,0.25,0.0,2.5,24,0
Stewart Nicoll,165.1,165.1,Orthodox,29,Flyweight,1,3.02,1.0,0.0,0.0,0.0,2.5,0,0
Jesus Aguilar,162.56,157.48,Orthodox,28,Flyweight,1,1.46,0.33,1.8,0.3333333333333333,0.3333333333333333,2.5,8,2
Serghei Spivac,190.5,198.12,Orthodox,29,Heavyweight,8,3.51,0.65,0.7,0.42857142857142855,0.2857142857142857,2.5,21,0
Chepe Mariscal,170.18,175.26,Orthodox,31,Featherweight,3,4.75,0.39,0.3,0.3333333333333333,0.0,2.5,8,3
Danny Barlow,187.96,200.66,Southpaw,29,Welterweight,5,5.72,0.0,0.0,1.0,0.0,2.5,4,2
Nikolay Veretennikov,185.42,190.5,Orthodox,34,Welterweight,5,3.4,0.0,0.0,0.0,0.0,2.5,3,0
Chris Gutierrez,175.26,170.18,Orthodox,33,Bantamweight,2,4.72,0.3,0.1,0.375,0.0,2.5,33,0
Yana Santos,167.64,172.72,Orthodox,34,Women's Bantamweight,4,4.42,0.53,0.1,0.0,0.0,2.5,23,0
Chelsea Chandler,172.72,172.72,Southpaw,33,Women's Bantamweight,4,3.53,0.6,0.0,0.5,0.0,2.5,7,1
Toshiomi Kazama,170.18,175.26,Orthodox,27,Bantamweight,2,1.72,0.12,0.6,0.0,0.0,2.5,5,0
Charalampos Grigoriou,170.18,170.18,Orthodox,32,Bantamweight,2,2.62,0.8,0.0,1.0,0.0,2.5,4,0
Karol Rosa,165.1,170.18,Orthodox,29,Women's Bantamweight,4,6.49,0.46,0.0,0.0,0.0,2.5,27,0
Pannie Kianzad,170.18,167.64,Orthodox,32,Women's Bantamweight,4,4.88,0.33,0.1,0.0,0.0,2.5,27,0
Karl Williams,190.5,200.66,Orthodox,34,Heavyweight,8,2.68,0.48,0.2,0.0,0.0,2.5,12,4
Jarno Errens,180.34,185.42,Orthodox,29,Featherweight,3,3.29,0.0,0.3,0.0,0.0,2.5,9,1
Stephanie Luciano,167.64,165.1,Orthodox,24,Women's Strawweight,4,5.3,1.0,0.0,0.0,0.0,2.5,3,0
Talita Alencar,154.94,147.32,Orthodox,33,Women's Strawweight,4,2.49,0.13,0.0,0.0,0.0,2.5,6,1
Cory Sandhagen,180.34,177.8,Switch,32,Bantamweight,2,5.02,0.32,0.3,0.5,0.1,2.5,39,3
Umar Nurmagomedov,172.72,175.26,Orthodox,28,Bantamweight,2,4.46,0.5,0.4,0.2,0.4,2.5,10,5
Michal Oleksiejczuk,182.88,187.96,Southpaw,29,Middleweight,6,5.08,0.43,0.0,0.8571428571428571,0.0,2.5,22,0
Marlon Vera,172.72,177.8,Switch,31,Bantamweight,2,4.27,0.39,0.8,0.4666666666666667,0.26666666666666666,2.5,66,0
Tony Ferguson,180.34,193.04,Orthodox,40,Welterweight,5,4.91,0.35,0.9,0.3333333333333333,0.4,2.5,58,0
Mackenzie Dern,162.56,160.02,Orthodox,31,Women's Strawweight,4,3.43,0.16,1.2,0.0,0.5,2.5,36,0
Loopy Godinez,157.48,154.94,Orthodox,30,Women's Strawweight,4,4.16,0.47,1.0,0.0,0.2857142857142857,2.5,30,0
Joel Alvarez,190.5,195.58,Orthodox,31,Lightweight,4,4.39,0.0,1.2,0.4,0.6,2.5,12,1
Elves Brener,177.8,182.88,Orthodox,26,Lightweight,4,3.99,0.23,0.0,0.6666666666666666,0.0,2.5,10,0
Azamat Murzakanov,177.8,180.34,Southpaw,35,Light Heavyweight,7,4.72,0.15,0.0,0.75,0.0,2.5,10,4
Alonzo Menifield,182.88,193.04,Orthodox,36,Light Heavyweight,7,3.77,0.33,0.2,0.6,0.2,2.5,27,0
Mohammad Yahya,175.26,185.42,Switch,30,Lightweight,4,2.38,1.0,0.8,0.0,0.0,2.5,3,0
Kaue Fernandes,175.26,185.42,Orthodox,29,Lightweight,4,3.04,1.0,0.0,0.0,0.0,2.5,3,0
Shamil Gaziev,193.04,198.12,Orthodox,34,Heavyweight,8,2.43,0.3,0.3,0.5,0.5,2.5,7,0
Don'Tale Mayes,198.12,205.74,Orthodox,32,Heavyweight,8,3.51,0.38,0.0,0.6666666666666666,0.0,2.5,31,1
Guram Kutateladze,180.34,182.88,Orthodox,32,Lightweight,4,3.95,0.2,0.0,0.0,0.0,2.5,9,0
Jordan Vucenic,177.8,185.42,Orthodox,28,Lightweight,4,2.27,0.0,0.0,0.0,0.0,2.5,0,0
Viktoriia Dudakova,165.1,170.18,Orthodox,25,Women's Strawweight,4,3.45,0.36,0.0,0.3333333333333333,0.0,2.5,7,3
Sam Hughes,165.1,162.56,Orthodox,32,Women's Strawweight,4,4.33,0.3,0.0,0.3333333333333333,0.0,2.5,22,0
Jai Herbert,185.42,195.58,Orthodox,36,Lightweight,4,3.16,0.23,0.0,0.5,0.0,2.5,17,0
Rolando Bedoya,180.34,187.96,Orthodox,27,Lightweight,4,7.29,0.0,0.0,0.0,0.0,2.5,6,0
Sedriques Dumas,187.96,200.66,Orthodox,28,Middleweight,6,2.15,0.35,0.3,0.0,0.3333333333333333,2.5,10,0
Denis Tiuliulin,185.42,195.58,Orthodox,36,Middleweight,6,3.61,0.42,0.0,1.0,0.0,2.5,8,0
Leon Edwards,187.96,187.96,Southpaw,32,Welterweight,5,2.68,0.36,0.4,0.21428571428571427,0.07142857142857142,2.5,60,12
Belal Muhammad,180.34,182.88,Orthodox,36,Welterweight,5,4.39,0.39,0.2,0.14285714285714285,0.07142857142857142,2.5,54,9
Tom Aspinall,195.58,198.12,Orthodox,31,Heavyweight,8,8.07,1.0,1.6,0.7142857142857143,0.2857142857142857,2.5,9,2
Curtis Blaydes,193.04,203.2,Orthodox,33,Heavyweight,8,3.54,0.53,0.0,0.6153846153846154,0.0,2.5,41,1
King Green,177.8,180.34,Orthodox,37,Lightweight,4,6.43,0.39,0.3,0.17647058823529413,0.23529411764705882,2.5,75,1
Paddy Pimblett,177.8,185.42,Orthodox,29,Lightweight,4,4.94,0.25,2.1,0.2,0.4,2.5,10,5
Christian Leroy Duncan,187.96,200.66,Switch,29,Middleweight,6,4.71,0.14,0.0,1.0,0.0,2.5,8,2
Gregory Rodrigues,190.5,190.5,Orthodox,32,Middleweight,6,5.52,0.41,0.4,0.8333333333333334,0.0,2.5,17,2
Arnold Allen,172.72,177.8,Southpaw,30,Featherweight,3,3.45,0.47,0.3,0.2,0.2,2.5,35,0
Giga Chikadze,182.88,187.96,Orthodox,35,Featherweight,3,3.92,0.33,0.2,0.375,0.0,2.5,28,1
Nathaniel Wood,167.64,175.26,Orthodox,31,Featherweight,3,5.75,0.48,0.5,0.0,0.42857142857142855,2.5,28,0
Molly McCann,162.56,157.48,Orthodox,34,Women's Strawweight,4,5.39,0.36,0.5,0.2857142857142857,0.14285714285714285,2.5,27,1
Bruna Brasil,167.64,165.1,Orthodox,30,Women's Strawweight,4,2.94,0.72,0.0,0.5,0.0,2.5,10,0
Caolan Loughran,167.64,172.72,Orthodox,28,Bantamweight,2,5.64,0.26,0.0,0.0,0.0,2.5,6,1
Muhammad Mokaev,170.18,177.8,Orthodox,23,Flyweight,1,1.61,0.41,0.8,0.0,0.6666666666666666,2.5,16,6
Manel Kape,165.1,172.72,Southpaw,30,Flyweight,1,4.44,0.33,0.4,0.5,0.0,2.5,14,4
Preston Parsons,180.34,180.34,Orthodox,29,Welterweight,5,3.5,0.36,2.4,0.0,0.0,2.5,10,1
Modestas Bukauskas,190.5,198.12,Switch,30,Light Heavyweight,7,3.21,0.66,0.2,0.3333333333333333,0.0,2.5,15,0
Marcin Prachnio,190.5,187.96,Orthodox,36,Light Heavyweight,7,5.57,0.2,0.0,0.25,0.0,2.5,20,1
Sam Patterson,190.5,198.12,Orthodox,28,Welterweight,5,2.66,1.0,3.9,0.0,1.0,2.5,4,1
Kiefer Crosbie,180.34,177.8,Switch,34,Welterweight,5,6.27,0.0,0.0,0.0,0.0,2.5,1,0
Mick Parkin,193.04,200.66,Orthodox,28,Heavyweight,8,4.91,0.41,0.3,0.0,0.25,2.5,10,4
Shauna Bannon,165.1,165.1,Switch,30,Women's Strawweight,4,4.37,0.0,0.0,0.0,0.0,2.5,3,0
Amanda Lemos,162.56,165.1,Southpaw,37,Women's Strawweight,4,3.16,0.63,0.8,0.375,0.25,2.5,25,1
Virna Jandiroba,160.02,162.56,Orthodox,36,Women's Strawweight,4,2.12,0.34,1.7,0.16666666666666666,0.3333333333333333,2.5,23,3
SeungWoo Choi,182.88,187.96,Orthodox,31,Featherweight,3,3.51,0.54,0.0,0.25,0.0,2.5,22,1
Kurt Holobaugh,180.34,177.8,Orthodox,37,Lightweight,4,4.63,0.33,0.8,0.0,1.0,2.5,19,0
Kaynan Kruschewsky,182.88,185.42,Orthodox,33,Lightweight,4,5.67,1.0,2.1,0.0,1.0,2.5,2,0
Bill Algeo,182.88,185.42,Switch,35,Featherweight,3,5.88,0.5,0.1,0.2,0.2,2.5,26,0
JeongYeong Lee,177.8,185.42,Orthodox,28,Featherweight,3,2.84,0.66,0.5,0.25,0.25,2.5,8,4
Hyder Amil,175.26,177.8,Switch,34,Featherweight,3,6.31,0.33,1.9,0.5,0.0,2.5,5,2
Brian Kelleher,167.64,167.64,Switch,37,Bantamweight,2,3.31,0.41,0.7,0.25,0.375,2.5,31,0
Miranda Maverick,160.02,165.1,Southpaw,27,Women's Flyweight,4,3.59,0.45,0.3,0.16666666666666666,0.3333333333333333,2.5,24,2
Dione Barbosa,167.64,167.64,Orthodox,32,Women's Flyweight,4,1.85,0.28,2.2,0.0,0.5,2.5,4,2
Loik Radzhabov,180.34,175.26,Orthodox,33,Lightweight,4,2.89,0.57,0.0,0.5,0.0,2.5,8,1
Trey Ogden,180.34,182.88,Orthodox,34,Lightweight,4,3.07,0.3,0.8,0.0,0.0,2.5,15,1
Luana Carolina,167.64,175.26,Orthodox,31,Women's Flyweight,4,4.81,0.37,0.6,0.16666666666666666,0.0,2.5,25,2
Lucie Pudilova,172.72,170.18,Orthodox,30,Women's Flyweight,4,3.6,0.31,0.6,0.3333333333333333,0.0,2.5,28,0
Mohammed Usman,187.96,200.66,Orthodox,35,Heavyweight,8,3.41,0.17,0.0,0.3333333333333333,0.0,2.5,11,0
Thomas Petersen,185.42,187.96,Southpaw,29,Heavyweight,8,4.32,0.42,0.4,0.0,1.0,2.5,5,0
Tracy Cortez,165.1,165.1,Orthodox,30,Women's Flyweight,4,3.72,0.45,0.3,0.0,0.0,2.5,18,6
Santiago Ponzinibbio,182.88,185.42,Orthodox,37,Welterweight,5,4.74,0.32,0.0,0.5454545454545454,0.0,2.5,41,0
Drew Dober,172.72,177.8,Southpaw,35,Lightweight,4,4.39,0.17,0.1,0.7142857142857143,0.07142857142857142,2.5,47,0
Jean Silva,170.18,175.26,Orthodox,27,Lightweight,4,5.37,0.5,0.0,0.6666666666666666,0.0,2.5,6,3
Gabriel Bonfim,185.42,182.88,Orthodox,26,Welterweight,5,5.78,0.75,1.9,0.0,1.0,2.5,5,0
Ange Loosa,177.8,187.96,Orthodox,31,Welterweight,5,5.6,0.38,0.2,0.0,0.0,2.5,14,2
Julian Erosa,185.42,187.96,Southpaw,34,Featherweight,3,6.18,0.48,0.8,0.25,0.375,2.5,31,1
Christian Rodriguez,170.18,180.34,Orthodox,26,Featherweight,3,3.65,0.54,1.1,0.0,0.2,2.5,16,4
Fatima Kline,167.64,170.18,Orthodox,24,Women's Flyweight,4,2.6,1.0,0.0,0.0,0.0,2.5,0,0
Montel Jackson,177.8,190.5,Southpaw,32,Bantamweight,2,3.39,0.71,0.3,0.375,0.125,2.5,24,4
Mariya Agapova,167.64,172.72,Southpaw,27,Women's Flyweight,4,4.43,0.66,0.8,0.0,1.0,2.5,13,0
Josh Fremd,193.04,193.04,Orthodox,30,Middleweight,6,2.52,0.25,1.1,0.0,0.5,2.5,12,0
Evan Elder,177.8,182.88,Switch,27,Welterweight,5,5.02,0.2,0.6,0.0,0.0,2.5,9,1
Darrius Flowers,175.26,180.34,Orthodox,29,Welterweight,5,3.07,0.28,0.0,0.0,1.0,2.5,6,0
Jiri Prochazka,190.5,203.2,Orthodox,31,Light Heavyweight,7,5.38,0.6,0.2,0.75,0.25,2.5,13,1
Mayra Bueno Silva,167.64,167.64,Orthodox,32,Women's Bantamweight,4,4.01,0.29,1.5,0.0,0.8333333333333334,2.5,25,0
Macy Chiasson,180.34,182.88,Orthodox,32,Women's Bantamweight,4,3.77,0.38,0.4,0.2857142857142857,0.2857142857142857,2.5,23,1
Michael Page,190.5,200.66,Switch,37,Welterweight,5,2.38,0.25,0.0,0.0,0.0,2.5,3,1
Joe Pyfer,187.96,190.5,Orthodox,27,Middleweight,6,3.72,0.41,0.9,0.75,0.25,2.5,12,0
Cub Swanson,172.72,177.8,Orthodox,40,Featherweight,3,4.67,0.5,0.4,0.3157894736842105,0.10526315789473684,2.5,79,1
Andre Fili,180.34,187.96,Orthodox,34,Featherweight,3,3.88,0.43,0.2,0.36363636363636365,0.0,2.5,51,0
Payton Talbott,177.8,177.8,Switch,25,Bantamweight,2,8.38,0.0,0.5,0.3333333333333333,0.3333333333333333,2.5,8,3
Yanis Ghemmouri,175.26,175.26,Orthodox,29,Bantamweight,2,2.29,0.0,0.0,0.0,0.0,2.5,3,0
Michelle Waterson-Gomez,160.02,157.48,Orthodox,38,Women's Strawweight,4,3.42,0.33,0.6,0.0,0.5,2.5,48,0
Andrei Arlovski,190.5,195.58,Orthodox,45,Heavyweight,8,3.82,0.35,0.2,0.44,0.08,2.5,103,0
Martin Buday,193.04,195.58,Orthodox,32,Heavyweight,8,4.84,0.25,0.2,0.2,0.2,2.5,13,0
Rei Tsuruya,167.64,172.72,Orthodox,22,Flyweight,1,2.28,0.5,2.5,0.3333333333333333,0.3333333333333333,2.5,6,3
